Entity,Code,Year,Annual CO₂ emissions
Finland,FIN,1999,58866000
Finland,FIN,2000,57010000
Finland,FIN,2001,62514000
Finland,FIN,2002,65041000
Finland,FIN,2003,72654000
Finland,FIN,2004,68939000
Finland,FIN,2005,57047000
Finland,FIN,2006,68371000
Finland,FIN,2007,66760004
Finland,FIN,2008,58621000
Finland,FIN,2009,55906000
Finland,FIN,2010,64081000
Finland,FIN,2011,56638000
Finland,FIN,2012,51146000
Finland,FIN,2013,51715000
Finland,FIN,2014,47619000
Finland,FIN,2015,44186000
Finland,FIN,2016,47248000
Finland,FIN,2017,44654000
Finland,FIN,2018,45730000
Finland,FIN,2019,42454000
Finland,FIN,2020,37735000
Finland,FIN,2021,37947000
Finland,FIN,2022,36163000
France,FRA,1802,2238704
France,FRA,1804,2176416
France,FRA,1810,2121456
France,FRA,1811,2051840.1
France,FRA,1812,2216720
France,FRA,1813,2048176
France,FRA,1814,2092144
France,FRA,1815,2341296
France,FRA,1816,2498848
France,FRA,1817,2660064
France,FRA,1818,2381600
France,FRA,1819,2557472
France,FRA,1820,2901888
France,FRA,1821,3011808
France,FRA,1822,3169360
France,FRA,1823,3169360
France,FRA,1824,3517440
France,FRA,1825,3957120
France,FRA,1826,4089024
France,FRA,1827,5910032
France,FRA,1828,6243456
France,FRA,1829,6074912
France,FRA,1830,6551232
France,FRA,1831,6052928
France,FRA,1832,6679472
France,FRA,1833,7247392
France,FRA,1834,8921840
France,FRA,1835,9258928
France,FRA,1836,10636592
France,FRA,1837,11351072
France,FRA,1838,11867696
France,FRA,1839,11570912
France,FRA,1840,11798080
France,FRA,1841,13820608
France,FRA,1842,14527760
France,FRA,1843,14549744
France,FRA,1844,15260560
France,FRA,1845,17836352
France,FRA,1846,18528848
France,FRA,1847,20840832
France,FRA,1848,16689520
France,FRA,1849,17385680
France,FRA,1850,19617056
France,FRA,1851,20038416
France,FRA,1852,21569968
France,FRA,1853,25340224
France,FRA,1854,29213072
France,FRA,1855,33071262
France,FRA,1856,34632130
France,FRA,1857,35280656
France,FRA,1858,34595490
France,FRA,1859,34991200
France,FRA,1860,38131250
France,FRA,1861,41241984
France,FRA,1862,43524656
France,FRA,1863,44187840
France,FRA,1864,46829584
France,FRA,1865,49302784
France,FRA,1866,53560350
France,FRA,1867,54278496
France,FRA,1868,55531584
France,FRA,1869,56942224
France,FRA,1870,50537550
France,FRA,1871,50262750
France,FRA,1872,60924990
France,FRA,1873,65849412
France,FRA,1874,62643410
France,FRA,1875,65259508
France,FRA,1876,65358428
France,FRA,1877,63925810
France,FRA,1878,65222864
France,FRA,1879,67498210
France,FRA,1880,76148910
France,FRA,1881,77984580
France,FRA,1882,82308100
France,FRA,1883,86320180
France,FRA,1884,82912660
France,FRA,1885,79713980
France,FRA,1886,79072780
France,FRA,1887,83290050
France,FRA,1888,86653600
France,FRA,1889,88797040
France,FRA,1890,97817810
France,FRA,1891,97982690
France,FRA,1892,98121920
France,FRA,1893,96330220
France,FRA,1894,101899500
France,FRA,1895,102775200
France,FRA,1896,106281650
France,FRA,1897,111261020
France,FRA,1898,115045940
France,FRA,1899,120300110
France,FRA,1900,129276920
France,FRA,1901,125004690
France,FRA,1902,117662030
France,FRA,1903,129342860
France,FRA,1904,125997630
France,FRA,1905,127426590
France,FRA,1906,136568270
France,FRA,1907,145596370
France,FRA,1908,146713890
France,FRA,1909,150095760
France,FRA,1910,150612380
France,FRA,1911,156907140
France,FRA,1912,158577920
France,FRA,1913,171112460
France,FRA,1914,118350860
France,FRA,1915,103233200
France,FRA,1916,109689170
France,FRA,1917,121604500
France,FRA,1918,108450740
France,FRA,1919,116141470
France,FRA,1920,151777540
France,FRA,1921,137909300
France,FRA,1922,163150600
France,FRA,1923,184189280
France,FRA,1924,206634940
France,FRA,1925,213827380
France,FRA,1926,213732110
France,FRA,1927,213039620
France,FRA,1928,211619150
France,FRA,1929,234282100
France,FRA,1930,237634190
France,FRA,1931,217493550
France,FRA,1932,191775420
France,FRA,1933,199387060
France,FRA,1934,201350060
France,FRA,1935,195372340
France,FRA,1936,198079070
France,FRA,1937,217705010
France,FRA,1938,201798460
France,FRA,1939,194617020
France,FRA,1940,137737090
France,FRA,1941,119927290
France,FRA,1942,122495736
France,FRA,1943,125245670
France,FRA,1944,79986440
France,FRA,1945,107165640
France,FRA,1946,165245170
France,FRA,1947,183624110
France,FRA,1948,196500540
France,FRA,1949,229050910
France,FRA,1950,202278640
France,FRA,1951,228729010
France,FRA,1952,226986500
France,FRA,1953,214548210
France,FRA,1954,226351860
France,FRA,1955,238981800
France,FRA,1956,268499330
France,FRA,1957,277497020
France,FRA,1958,266153710
France,FRA,1959,261890110
France,FRA,1960,296114140
France,FRA,1961,315681660
France,FRA,1962,332886800
France,FRA,1963,338007600
France,FRA,1964,368855740
France,FRA,1965,363467780
France,FRA,1966,380366100
France,FRA,1967,404644320
France,FRA,1968,418226300
France,FRA,1969,443373900
France,FRA,1970,460424580
France,FRA,1971,493394880
France,FRA,1972,513963550
France,FRA,1973,538654660
France,FRA,1974,520659300
France,FRA,1975,482165020
France,FRA,1976,523447400
France,FRA,1977,506948320
France,FRA,1978,528755420
France,FRA,1979,532113000
France,FRA,1980,511046700
France,FRA,1981,459302340
France,FRA,1982,440364100
France,FRA,1983,423247680
France,FRA,1984,411961200
France,FRA,1985,405137760
France,FRA,1986,390285000
France,FRA,1987,387705100
France,FRA,1988,385544860
France,FRA,1989,399619550
France,FRA,1990,393430700
France,FRA,1991,417775000
France,FRA,1992,407717280
France,FRA,1993,388397980
France,FRA,1994,381576320
France,FRA,1995,386456830
France,FRA,1996,402893150
France,FRA,1997,395511900
France,FRA,1998,413964540
France,FRA,1999,412369630
France,FRA,2000,406507520
France,FRA,2001,411016480
France,FRA,2002,406431040
France,FRA,2003,412456700
France,FRA,2004,413663400
France,FRA,2005,416151140
France,FRA,2006,406309800
France,FRA,2007,396198180
France,FRA,2008,389427330
France,FRA,2009,370965630
France,FRA,2010,376563900
France,FRA,2011,354089100
France,FRA,2012,356444540
France,FRA,2013,358487460
France,FRA,2014,327009470
France,FRA,2015,331414430
France,FRA,2016,334005060
France,FRA,2017,336895900
France,FRA,2018,322078560
France,FRA,2019,315449730
France,FRA,2020,281539040
France,FRA,2021,306775740
France,FRA,2022,297533920
French Polynesia,PYF,1955,43968
French Polynesia,PYF,1956,43968
French Polynesia,PYF,1957,51296
French Polynesia,PYF,1958,51296
French Polynesia,PYF,1959,29312
French Polynesia,PYF,1960,36640
French Polynesia,PYF,1961,58624
French Polynesia,PYF,1962,47632
French Polynesia,PYF,1963,65952
French Polynesia,PYF,1964,65952
French Polynesia,PYF,1965,84272
French Polynesia,PYF,1966,120912
French Polynesia,PYF,1967,139232
French Polynesia,PYF,1968,153888
French Polynesia,PYF,1969,161216
French Polynesia,PYF,1970,194192
French Polynesia,PYF,1971,227168
French Polynesia,PYF,1972,216176
French Polynesia,PYF,1973,208848
French Polynesia,PYF,1974,216176
French Polynesia,PYF,1975,212512
French Polynesia,PYF,1976,263808
French Polynesia,PYF,1977,274800
French Polynesia,PYF,1978,311440
French Polynesia,PYF,1979,282128
French Polynesia,PYF,1980,293120
French Polynesia,PYF,1981,329760
French Polynesia,PYF,1982,337088
French Polynesia,PYF,1983,421360
French Polynesia,PYF,1984,461664
French Polynesia,PYF,1985,589904
French Polynesia,PYF,1986,608224
French Polynesia,PYF,1987,611888
French Polynesia,PYF,1988,575248
French Polynesia,PYF,1989,542272
French Polynesia,PYF,1990,468992
French Polynesia,PYF,1991,468992
French Polynesia,PYF,1992,447008
French Polynesia,PYF,1993,468992
French Polynesia,PYF,1994,479984
French Polynesia,PYF,1995,472656
French Polynesia,PYF,1996,468992
French Polynesia,PYF,1997,490976
French Polynesia,PYF,1998,487312
French Polynesia,PYF,1999,538608
French Polynesia,PYF,2000,611888
French Polynesia,PYF,2001,725472
French Polynesia,PYF,2002,725472
French Polynesia,PYF,2003,780432
French Polynesia,PYF,2004,769440
French Polynesia,PYF,2005,828064
French Polynesia,PYF,2006,820736
French Polynesia,PYF,2007,813408
French Polynesia,PYF,2008,835392
French Polynesia,PYF,2009,839056
French Polynesia,PYF,2010,923328
French Polynesia,PYF,2011,886688
French Polynesia,PYF,2012,875696
French Polynesia,PYF,2013,879360
French Polynesia,PYF,2014,850048
French Polynesia,PYF,2015,846384
French Polynesia,PYF,2016,868368
French Polynesia,PYF,2017,861040
French Polynesia,PYF,2018,875696
French Polynesia,PYF,2019,875696
French Polynesia,PYF,2020,846384
French Polynesia,PYF,2021,883174
French Polynesia,PYF,2022,873217
Gabon,GAB,1950,10448
Gabon,GAB,1951,13930
Gabon,GAB,1952,18066
Gabon,GAB,1953,15236
Gabon,GAB,1954,16107
Gabon,GAB,1955,15889
Gabon,GAB,1956,20678
Gabon,GAB,1957,22202
Gabon,GAB,1958,25467
Gabon,GAB,1959,21984
Gabon,GAB,1960,131904
Gabon,GAB,1961,164880
Gabon,GAB,1962,87936
Gabon,GAB,1963,73280
Gabon,GAB,1964,190528
Gabon,GAB,1965,216176
Gabon,GAB,1966,381056
Gabon,GAB,1967,1011263.94
Gabon,GAB,1968,1960240
Gabon,GAB,1969,1432624
Gabon,GAB,1970,2081152
Gabon,GAB,1971,2843264
Gabon,GAB,1972,2737008
Gabon,GAB,1973,5309136
Gabon,GAB,1974,5448368
Gabon,GAB,1975,5364096
Gabon,GAB,1976,5703786
Gabon,GAB,1977,6306500
Gabon,GAB,1978,7554862
Gabon,GAB,1979,6746761
Gabon,GAB,1980,6624651
Gabon,GAB,1981,6564034
Gabon,GAB,1982,6543617
Gabon,GAB,1983,5508589
Gabon,GAB,1984,5979462
Gabon,GAB,1985,6298543
Gabon,GAB,1986,4950761
Gabon,GAB,1987,4009482
Gabon,GAB,1988,4320706
Gabon,GAB,1989,5757464
Gabon,GAB,1990,4484725
Gabon,GAB,1991,4521703
Gabon,GAB,1992,4916933
Gabon,GAB,1993,4974695
Gabon,GAB,1994,4541731
Gabon,GAB,1995,5220396
Gabon,GAB,1996,5885637
Gabon,GAB,1997,5526934
Gabon,GAB,1998,6452915
Gabon,GAB,1999,6014019
Gabon,GAB,2000,6128187
Gabon,GAB,2001,6480018
Gabon,GAB,2002,6250311
Gabon,GAB,2003,6746069
Gabon,GAB,2004,6386339
Gabon,GAB,2005,6223081
Gabon,GAB,2006,5542535
Gabon,GAB,2007,5037635
Gabon,GAB,2008,5378889
Gabon,GAB,2009,5304448
Gabon,GAB,2010,5836069
Gabon,GAB,2011,5827907
Gabon,GAB,2012,5629798
Gabon,GAB,2013,5926811
Gabon,GAB,2014,6369402
Gabon,GAB,2015,6475558
Gabon,GAB,2016,6521700
Gabon,GAB,2017,5879220
Gabon,GAB,2018,5473967
Gabon,GAB,2019,5426023
Gabon,GAB,2020,5928799
Gabon,GAB,2021,5880372
Gabon,GAB,2022,5705554
Gambia,GMB,1950,14656
Gambia,GMB,1951,14656
Gambia,GMB,1952,10992
Gambia,GMB,1953,10992
Gambia,GMB,1954,14656
Gambia,GMB,1955,14656
Gambia,GMB,1956,18320
Gambia,GMB,1957,21984
Gambia,GMB,1958,25648
Gambia,GMB,1959,18320
Gambia,GMB,1960,18320
Gambia,GMB,1961,21984
Gambia,GMB,1962,25648
Gambia,GMB,1963,29312
Gambia,GMB,1964,29312
Gambia,GMB,1965,29312
Gambia,GMB,1966,32976
Gambia,GMB,1967,32976
Gambia,GMB,1968,36640
Gambia,GMB,1969,47632
Gambia,GMB,1970,47632
Gambia,GMB,1971,54960
Gambia,GMB,1972,65952
Gambia,GMB,1973,62288
Gambia,GMB,1974,62288
Gambia,GMB,1975,98928
Gambia,GMB,1976,98928
Gambia,GMB,1977,113584
Gambia,GMB,1978,139232
Gambia,GMB,1979,146560
Gambia,GMB,1980,157552
Gambia,GMB,1981,157552
Gambia,GMB,1982,161216
Gambia,GMB,1983,161216
Gambia,GMB,1984,172208
Gambia,GMB,1985,172208
Gambia,GMB,1986,161216
Gambia,GMB,1987,179536
Gambia,GMB,1988,183200
Gambia,GMB,1989,179536
Gambia,GMB,1990,197856
Gambia,GMB,1991,197856
Gambia,GMB,1992,197856
Gambia,GMB,1993,208848
Gambia,GMB,1994,208848
Gambia,GMB,1995,216176
Gambia,GMB,1996,219840
Gambia,GMB,1997,223504
Gambia,GMB,1998,241824
Gambia,GMB,1999,274800
Gambia,GMB,2000,274800
Gambia,GMB,2001,300448
Gambia,GMB,2002,296784
Gambia,GMB,2003,296784
Gambia,GMB,2004,318768
Gambia,GMB,2005,322432
Gambia,GMB,2006,348080
Gambia,GMB,2007,348080
Gambia,GMB,2008,362736
Gambia,GMB,2009,373728
Gambia,GMB,2010,425024
Gambia,GMB,2011,443344
Gambia,GMB,2012,447008
Gambia,GMB,2013,425024
Gambia,GMB,2014,505631.97
Gambia,GMB,2015,582576
Gambia,GMB,2016,589904
Gambia,GMB,2017,593568
Gambia,GMB,2018,648528
Gambia,GMB,2019,710816
Gambia,GMB,2020,699824
Gambia,GMB,2021,757034
Gambia,GMB,2022,770472
Georgia,GEO,1830,75
Georgia,GEO,1831,90
Georgia,GEO,1832,60
Georgia,GEO,1833,75
Georgia,GEO,1850,466
Georgia,GEO,1855,1414
Georgia,GEO,1858,1986
Georgia,GEO,1859,2106
Georgia,GEO,1860,2783
Georgia,GEO,1861,3535
Georgia,GEO,1862,3189
Georgia,GEO,1863,3340
Georgia,GEO,1864,3746
Georgia,GEO,1865,3580
Georgia,GEO,1866,11312
Georgia,GEO,1867,12982
Georgia,GEO,1868,10801
Georgia,GEO,1869,14652
Georgia,GEO,1870,15900.999
Georgia,GEO,1871,21466
Georgia,GEO,1872,22038
Georgia,GEO,1873,20684
Georgia,GEO,1874,25107
Georgia,GEO,1875,28898
Georgia,GEO,1876,35878
Georgia,GEO,1877,36615
Georgia,GEO,1878,47852
Georgia,GEO,1879,49101
Georgia,GEO,1880,57600
Georgia,GEO,1881,60669
Georgia,GEO,1882,63902.996
Georgia,GEO,1883,72733
Georgia,GEO,1884,73846
Georgia,GEO,1885,80435
Georgia,GEO,1886,82496
Georgia,GEO,1887,87295
Georgia,GEO,1888,91056
Georgia,GEO,1889,98336
Georgia,GEO,1890,111364
Georgia,GEO,1891,122616
Georgia,GEO,1892,129792.01
Georgia,GEO,1893,152130
Georgia,GEO,1894,154944
Georgia,GEO,1895,178035
Georgia,GEO,1896,181239
Georgia,GEO,1897,209550
Georgia,GEO,1898,235018
Georgia,GEO,1899,272640
Georgia,GEO,1900,308849
Georgia,GEO,1901,317078
Georgia,GEO,1902,306247
Georgia,GEO,1903,299568
Georgia,GEO,1904,333294
Georgia,GEO,1905,297507
Georgia,GEO,1906,339341
Georgia,GEO,1907,380093
Georgia,GEO,1908,382425
Georgia,GEO,1909,403696
Georgia,GEO,1910,395903
Georgia,GEO,1911,410465
Georgia,GEO,1912,464966
Georgia,GEO,1913,505101.03
Georgia,GEO,1914,455865
Georgia,GEO,1915,418423
Georgia,GEO,1916,445967
Georgia,GEO,1917,410435
Georgia,GEO,1918,163684
Georgia,GEO,1919,139810
Georgia,GEO,1920,127490
Georgia,GEO,1921,138261
Georgia,GEO,1922,168618
Georgia,GEO,1923,186263
Georgia,GEO,1924,221915
Georgia,GEO,1925,219027
Georgia,GEO,1926,317348
Georgia,GEO,1927,394549
Georgia,GEO,1928,433422
Georgia,GEO,1929,466791
Georgia,GEO,1930,637101
Georgia,GEO,1931,766080
Georgia,GEO,1932,862101
Georgia,GEO,1933,964953
Georgia,GEO,1934,1166152
Georgia,GEO,1935,1318160
Georgia,GEO,1936,1509093
Georgia,GEO,1937,1544759
Georgia,GEO,1938,1630597
Georgia,GEO,1939,1650674
Georgia,GEO,1940,1979384
Georgia,GEO,1941,1738383
Georgia,GEO,1942,953414
Georgia,GEO,1943,995038
Georgia,GEO,1944,1442991
Georgia,GEO,1945,1521627
Georgia,GEO,1946,1705694
Georgia,GEO,1947,2051789
Georgia,GEO,1948,2179399
Georgia,GEO,1949,2476257
Georgia,GEO,1950,2756028
Georgia,GEO,1951,2983914
Georgia,GEO,1952,3194560
Georgia,GEO,1953,3378567
Georgia,GEO,1954,3686628
Georgia,GEO,1955,4179800
Georgia,GEO,1956,4587293
Georgia,GEO,1957,5022111
Georgia,GEO,1958,5364110
Georgia,GEO,1959,5640086
Georgia,GEO,1960,5873772
Georgia,GEO,1961,6064476
Georgia,GEO,1962,6373661
Georgia,GEO,1963,6844163
Georgia,GEO,1964,7286811
Georgia,GEO,1965,7733738
Georgia,GEO,1966,8170169
Georgia,GEO,1967,8550794
Georgia,GEO,1968,8799153
Georgia,GEO,1969,9169735
Georgia,GEO,1970,9639578
Georgia,GEO,1971,10241044
Georgia,GEO,1972,10782319
Georgia,GEO,1973,11246717
Georgia,GEO,1974,11684918
Georgia,GEO,1975,12290572
Georgia,GEO,1976,12762136
Georgia,GEO,1977,13195060
Georgia,GEO,1978,13649930
Georgia,GEO,1979,13760871
Georgia,GEO,1980,14295843
Georgia,GEO,1981,14034643
Georgia,GEO,1982,14298791
Georgia,GEO,1983,14503914
Georgia,GEO,1984,14634463
Georgia,GEO,1985,15773987
Georgia,GEO,1986,15575122
Georgia,GEO,1987,15728214
Georgia,GEO,1988,16318989
Georgia,GEO,1989,16196152
Georgia,GEO,1990,15948386
Georgia,GEO,1991,15872158
Georgia,GEO,1992,15276915
Georgia,GEO,1993,9915700
Georgia,GEO,1994,6067844
Georgia,GEO,1995,2290286
Georgia,GEO,1996,4053812
Georgia,GEO,1997,4426263
Georgia,GEO,1998,4939172
Georgia,GEO,1999,4310981
Georgia,GEO,2000,4500388
Georgia,GEO,2001,3724984
Georgia,GEO,2002,3348291
Georgia,GEO,2003,3731537
Georgia,GEO,2004,4271842
Georgia,GEO,2005,5013924
Georgia,GEO,2006,6093048
Georgia,GEO,2007,6361687
Georgia,GEO,2008,5308807
Georgia,GEO,2009,6135626
Georgia,GEO,2010,6208043
Georgia,GEO,2011,7804526
Georgia,GEO,2012,8254474.5
Georgia,GEO,2013,8012545.5
